"id","driver_number","driver_name","driver_abb","driver_total_seasons","driver_season_rank","driver_season_points","driver_season_gps","driver_season_wins","driver_season_podiums","driver_season_poles","driver_season_fastlaps","driver_season_leadlaps","driver_career_wins_avg","driver_career_podiums_avg","driver_career_poles","driver_career_fastlaps","driver_career_gps","driver_career_season","team_name","team_season_wins","team_season_podiums","team_season_poles","team_season_fastlaps","team_season_leadlaps","team_season_points","team_average_wins","team_average_podiums","team_total_gps","team_seasons","circuit_country","circuit_name","circuit_length","circuit_temp","circuit_rain","quali_pos","quali_time","race_pos"
31,22,"Y TSUNODA","TSU",3,17,3,15,0,0,0,0,0,0.0,0.0,0,0,56,3,"AlphaTauri",0,0,0,0,0,3,0.0,0.01,684,18,"Saudi Arabia","Jeddah Corniche Circuit",6174,26.0919,0.0,16,89.939,11
32,27,"N HULKENBERG","HUL",12,14,9,15,0,0,0,0,0,0.0,0.0,1,2,196,12,"Haas F1 Team",0,0,0,0,0,11,0.0,0.0,312,8,"Saudi Arabia","Jeddah Corniche Circuit",6174,26.0919,0.0,11,89.451,12
33,24,"G ZHOU","ZHO",2,16,4,15,0,0,0,1,0,0.0,0.0,0,2,36,2,"Alfa Romeo",0,0,0,1,0,10,0.02,0.06,428,16,"Saudi Arabia","Jeddah Corniche Circuit",6174,26.0919,0.0,12,89.461,13
34,21,"N DE VRIES","DEV",2,21,0,10,0,0,0,0,0,0.0,0.0,0,0,11,2,"AlphaTauri",0,0,0,0,0,3,0.0,0.01,684,18,"Saudi Arabia","Jeddah Corniche Circuit",6174,26.0919,0.0,18,90.244,14
35,81,"O PIASTRI","PIA",1,12,36,15,0,0,0,1,1,0.0,0.0,0,0,14,1,"McLaren",0,2,0,1,6,115,0.1,0.26,1926,58,"Saudi Arabia","Jeddah Corniche Circuit",6174,26.0919,0.0,9,89.243,15
36,2,"L SARGEANT","SAR",1,19,0,15,0,0,0,0,0,0.0,0.0,0,0,14,1,"Williams",0,0,0,0,0,21,0.07,0.2,1569,46,"Saudi Arabia","Jeddah Corniche Circuit",6174,26.0919,0.0,20,128.51,16
37,4,"L NORRIS","NOR",5,8,79,15,0,2,0,0,5,0.0,0.08,1,5,96,5,"McLaren",0,2,0,1,6,115,0.1,0.26,1926,58,"Saudi Arabia","Jeddah Corniche Circuit",6174,26.0919,0.0,19,90.447,17
38,77,"V BOTTAS","BOT",11,15,6,15,0,0,0,0,0,0.05,0.31,20,19,214,11,"Alfa Romeo",0,0,0,1,0,10,0.02,0.06,428,16,"Saudi Arabia","Jeddah Corniche Circuit",6174,26.0919,0.0,14,89.668,18
39,23,"A ALBON","ALB",4,13,21,15,0,0,0,0,0,0.0,0.03,0,0,73,4,"Williams",0,0,0,0,0,21,0.07,0.2,1569,46,"Saudi Arabia","Jeddah Corniche Circuit",6174,26.0919,0.0,17,89.994,19
40,18,"L STROLL","STR",7,9,47,15,0,0,0,0,0,0.0,0.02,1,0,136,7,"Aston Martin",0,7,0,1,3,217,0.0,0.06,126,5,"Saudi Arabia","Jeddah Corniche Circuit",6174,26.0919,0.0,6,88.945,20
41,1,"M VERSTAPPEN","VER",9,1,364,15,12,14,8,6,661,0.27,0.51,28,27,177,9,"Red Bull Racing",14,22,10,8,799,583,0.15,0.36,719,19,"Australia","Albert Park Grand Prix Circuit",5303,17.4495,0.0,1,76.732,1
42,44,"L HAMILTON","HAM",17,4,164,15,0,4,1,2,7,0.32,0.6,104,63,324,17,"Mercedes",0,5,1,3,13,273,0.21,0.49,585,16,"Australia","Albert Park Grand Prix Circuit",5303,17.4495,0.0,3,77.104,2
43,14,"F ALONSO","ALO",20,3,170,15,0,7,0,1,3,0.09,0.28,22,24,369,20,"Aston Martin",0,7,0,1,3,217,0.0,0.06,126,5,"Australia","Albert Park Grand Prix Circuit",5303,17.4495,0.0,4,77.139,3
44,18,"L STROLL","STR",7,9,47,15,0,0,0,0,0,0.0,0.02,1,0,136,7,"Aston Martin",0,7,0,1,3,217,0.0,0.06,126,5,"Australia","Albert Park Grand Prix Circuit",5303,17.4495,0.0,6,77.308,4
45,4,"L NORRIS","NOR",5,8,79,15,0,2,0,0,5,0.0,0.08,1,5,96,5,"McLaren",0,2,0,1,6,115,0.1,0.26,1926,58,"Australia","Albert Park Grand Prix Circuit",5303,17.4495,0.0,13,78.119,6
46,27,"N HULKENBERG","HUL",12,14,9,15,0,0,0,0,0,0.0,0.0,1,2,196,12,"Haas F1 Team",0,0,0,0,0,11,0.0,0.0,312,8,"Australia","Albert Park Grand Prix Circuit",5303,17.4495,0.0,10,77.735,7
47,81,"O PIASTRI","PIA",1,12,36,15,0,0,0,1,1,0.0,0.0,0,0,14,1,"McLaren",0,2,0,1,6,115,0.1,0.26,1926,58,"Australia","Albert Park Grand Prix Circuit",5303,17.4495,0.0,16,78.517,8
48,24,"G ZHOU","ZHO",2,16,4,15,0,0,0,1,0,0.0,0.0,0,2,36,2,"Alfa Romeo",0,0,0,1,0,10,0.02,0.06,428,16,"Australia","Albert Park Grand Prix Circuit",5303,17.4495,0.0,17,78.54,9
49,22,"Y TSUNODA","TSU",3,17,3,15,0,0,0,0,0,0.0,0.0,0,0,56,3,"AlphaTauri",0,0,0,0,0,3,0.0,0.01,684,18,"Australia","Albert Park Grand Prix Circuit",5303,17.4495,0.0,12,78.099,10
50,77,"V BOTTAS","BOT",11,15,6,15,0,0,0,0,0,0.05,0.31,20,19,214,11,"Alfa Romeo",0,0,0,1,0,10,0.02,0.06,428,16,"Australia","Albert Park Grand Prix Circuit",5303,17.4495,0.0,19,78.714,11
51,55,"C SAINZ","SAI",9,5,117,15,0,1,1,0,14,0.01,0.09,4,3,177,9,"Ferrari",0,4,3,0,26,228,0.1,0.34,2326,74,"Australia","Albert Park Grand Prix Circuit",5303,17.4495,0.0,5,77.27,12
52,10,"P GASLY","GAS",7,10,37,15,0,1,0,0,0,0.01,0.03,0,3,122,7,"Alpine",0,2,0,0,0,73,0.01,0.03,116,3,"Australia","Albert Park Grand Prix Circuit",5303,17.4495,0.0,9,77.675,13
53,31,"E OCON","OCO",7,11,36,15,0,1,0,0,0,0.01,0.02,0,0,125,7,"Alpine",0,2,0,0,0,73,0.01,0.03,116,3,"Australia","Albert Park Grand Prix Circuit",5303,17.4495,0.0,11,77.768,14
54,21,"N DE VRIES","DEV",2,21,0,10,0,0,0,0,0,0.0,0.0,0,0,11,2,"AlphaTauri",0,0,0,0,0,3,0.0,0.01,684,18,"Australia","Albert Park Grand Prix Circuit",5303,17.4495,0.0,15,78.335,15
55,2,"L SARGEANT","SAR",1,19,0,15,0,0,0,0,0,0.0,0.0,0,0,14,1,"Williams",0,0,0,0,0,21,0.07,0.2,1569,46,"Australia","Albert Park Grand Prix Circuit",5303,17.4495,0.0,18,78.557,16
56,20,"K MAGNUSSEN","MAG",8,18,2,15,0,0,0,0,0,0.0,0.01,1,2,155,8,"Haas F1 Team",0,0,0,0,0,11,0.0,0.0,312,8,"Australia","Albert Park Grand Prix Circuit",5303,17.4495,0.0,14,78.129,17
57,63,"G RUSSELL","RUS",5,7,109,15,0,1,0,1,6,0.01,0.1,1,6,96,5,"Mercedes",0,5,1,3,13,273,0.21,0.49,585,16,"Australia","Albert Park Grand Prix Circuit",5303,17.4495,0.0,2,76.968,18
58,23,"A ALBON","ALB",4,13,21,15,0,0,0,0,0,0.0,0.03,0,0,73,4,"Williams",0,0,0,0,0,21,0.07,0.2,1569,46,"Australia","Albert Park Grand Prix Circuit",5303,17.4495,0.0,8,77.609,19
59,16,"C LECLERC","LEC",6,6,111,15,0,3,2,0,12,0.04,0.23,20,7,117,6,"Ferrari",0,4,3,0,26,228,0.1,0.34,2326,74,"Australia","Albert Park Grand Prix Circuit",5303,17.4495,0.0,7,77.369,20
60,11,"S PEREZ","PER",13,2,219,15,2,8,2,2,138,0.02,0.14,3,11,249,13,"Red Bull Racing",14,22,10,8,799,583,0.15,0.36,719,19,"Azerbaijan","Baku City Circuit",6003,24.8606,0.0,3,100.495,1
61,1,"M VERSTAPPEN","VER",9,1,364,15,12,14,8,6,661,0.27,0.51,28,27,177,9,"Red Bull Racing",14,22,10,8,799,583,0.15,0.36,719,19,"Azerbaijan","Baku City Circuit",6003,24.8606,0.0,2,100.391,2
62,16,"C LECLERC","LEC",6,6,111,15,0,3,2,0,12,0.04,0.23,20,7,117,6,"Ferrari",0,4,3,0,26,228,0.1,0.34,2326,74,"Azerbaijan","Baku City Circuit",6003,24.8606,0.0,1,100.203,3
63,14,"F ALONSO","ALO",20,3,170,15,0,7,0,1,3,0.09,0.28,22,24,369,20,"Aston Martin",0,7,0,1,3,217,0.0,0.06,126,5,"Azerbaijan","Baku City Circuit",6003,24.8606,0.0,6,101.253,4
64,55,"C SAINZ","SAI",9,5,117,15,0,1,1,0,14,0.01,0.09,4,3,177,9,"Ferrari",0,4,3,0,26,228,0.1,0.34,2326,74,"Azerbaijan","Baku City Circuit",6003,24.8606,0.0,4,101.016,5
65,44,"L HAMILTON","HAM",17,4,164,15,0,4,1,2,7,0.32,0.6,104,63,324,17,"Mercedes",0,5,1,3,13,273,0.21,0.49,585,16,"Azerbaijan","Baku City Circuit",6003,24.8606,0.0,5,101.177,6
66,18,"L STROLL","STR",7,9,47,15,0,0,0,0,0,0.0,0.02,1,0,136,7,"Aston Martin",0,7,0,1,3,217,0.0,0.06,126,5,"Azerbaijan","Baku City Circuit",6003,24.8606,0.0,9,101.611,7
67,63,"G RUSSELL","RUS",5,7,109,15,0,1,0,1,6,0.01,0.1,1,6,96,5,"Mercedes",0,5,1,3,13,273,0.21,0.49,585,16,"Azerbaijan","Baku City Circuit",6003,24.8606,0.0,11,101.654,8
68,4,"L NORRIS","NOR",5,8,79,15,0,2,0,0,5,0.0,0.08,1,5,96,5,"McLaren",0,2,0,1,6,115,0.1,0.26,1926,58,"Azerbaijan","Baku City Circuit",6003,24.8606,0.0,7,101.281,9
69,22,"Y TSUNODA","TSU",3,17,3,15,0,0,0,0,0,0.0,0.0,0,0,56,3,"AlphaTauri",0,0,0,0,0,3,0.0,0.01,684,18,"Azerbaijan","Baku City Circuit",6003,24.8606,0.0,8,101.581,10
70,81,"O PIASTRI","PIA",1,12,36,15,0,0,0,1,1,0.0,0.0,0,0,14,1,"McLaren",0,2,0,1,6,115,0.1,0.26,1926,58,"Azerbaijan","Baku City Circuit",6003,24.8606,0.0,10,101.611,11
71,23,"A ALBON","ALB",4,13,21,15,0,0,0,0,0,0.0,0.03,0,0,73,4,"Williams",0,0,0,0,0,21,0.07,0.2,1569,46,"Azerbaijan","Baku City Circuit",6003,24.8606,0.0,13,101.818,12
72,20,"K MAGNUSSEN","MAG",8,18,2,15,0,0,0,0,0,0.0,0.01,1,2,155,8,"Haas F1 Team",0,0,0,0,0,11,0.0,0.0,312,8,"Azerbaijan","Baku City Circuit",6003,24.8606,0.0,18,103.417,13
73,10,"P GASLY","GAS",7,10,37,15,0,1,0,0,0,0.01,0.03,0,3,122,7,"Alpine",0,2,0,0,0,73,0.01,0.03,116,3,"Azerbaijan","Baku City Circuit",6003,24.8606,0.0,19,104.853,14
74,31,"E OCON","OCO",7,11,36,15,0,1,0,0,0,0.01,0.02,0,0,125,7,"Alpine",0,2,0,0,0,73,0.01,0.03,116,3,"Azerbaijan","Baku City Circuit",6003,24.8606,0.0,12,101.798,15
75,2,"L SARGEANT","SAR",1,19,0,15,0,0,0,0,0,0.0,0.0,0,0,14,1,"Williams",0,0,0,0,0,21,0.07,0.2,1569,46,"Azerbaijan","Baku City Circuit",6003,24.8606,0.0,15,102.395,16
76,27,"N HULKENBERG","HUL",12,14,9,15,0,0,0,0,0,0.0,0.0,1,2,196,12,"Haas F1 Team",0,0,0,0,0,11,0.0,0.0,312,8,"Azerbaijan","Baku City Circuit",6003,24.8606,0.0,17,102.755,17
77,77,"V BOTTAS","BOT",11,15,6,15,0,0,0,0,0,0.05,0.31,20,19,214,11,"Alfa Romeo",0,0,0,1,0,10,0.02,0.06,428,16,"Azerbaijan","Baku City Circuit",6003,24.8606,0.0,14,102.259,18
78,24,"G ZHOU","ZHO",2,16,4,15,0,0,0,1,0,0.0,0.0,0,2,36,2,"Alfa Romeo",0,0,0,1,0,10,0.02,0.06,428,16,"Azerbaijan","Baku City Circuit",6003,24.8606,0.0,16,102.642,19
79,1,"M VERSTAPPEN","VER",9,1,364,15,12,14,8,6,661,0.27,0.51,28,27,177,9,"Red Bull Racing",14,22,10,8,799,583,0.15,0.36,719,19,"USA","Miami International Autodrome",5412,27.1174,0.0,9,86.814,1
80,11,"S PEREZ","PER",13,2,219,15,2,8,2,2,138,0.02,0.14,3,11,249,13,"Red Bull Racing",14,22,10,8,799,583,0.15,0.36,719,19,"USA","Miami International Autodrome",5412,27.1174,0.0,1,86.841,2
81,14,"F ALONSO","ALO",20,3,170,15,0,7,0,1,3,0.09,0.28,22,24,369,20,"Aston Martin",0,7,0,1,3,217,0.0,0.06,126,5,"USA","Miami International Autodrome",5412,27.1174,0.0,2,87.202,3
82,63,"G RUSSELL","RUS",5,7,109,15,0,1,0,1,6,0.01,0.1,1,6,96,5,"Mercedes",0,5,1,3,13,273,0.21,0.49,585,16,"USA","Miami International Autodrome",5412,27.1174,0.0,6,87.804,4
83,55,"C SAINZ","SAI",9,5,117,15,0,1,1,0,14,0.01,0.09,4,3,177,9,"Ferrari",0,4,3,0,26,228,0.1,0.34,2326,74,"USA","Miami International Autodrome",5412,27.1174,0.0,3,87.349,5
84,44,"L HAMILTON","HAM",17,4,164,15,0,4,1,2,7,0.32,0.6,104,63,324,17,"Mercedes",0,5,1,3,13,273,0.21,0.49,585,16,"USA","Miami International Autodrome",5412,27.1174,0.0,13,87.975,6
85,16,"C LECLERC","LEC",6,6,111,15,0,3,2,0,12,0.04,0.23,20,7,117,6,"Ferrari",0,4,3,0,26,228,0.1,0.34,2326,74,"USA","Miami International Autodrome",5412,27.1174,0.0,7,87.861,7
86,10,"P GASLY","GAS",7,10,37,15,0,1,0,0,0,0.01,0.03,0,3,122,7,"Alpine",0,2,0,0,0,73,0.01,0.03,116,3,"USA","Miami International Autodrome",5412,27.1174,0.0,5,87.786,8
87,31,"E OCON","OCO",7,11,36,15,0,1,0,0,0,0.01,0.02,0,0,125,7,"Alpine",0,2,0,0,0,73,0.01,0.03,116,3,"USA","Miami International Autodrome",5412,27.1174,0.0,8,87.935,9
88,20,"K MAGNUSSEN","MAG",8,18,2,15,0,0,0,0,0,0.0,0.01,1,2,155,8,"Haas F1 Team",0,0,0,0,0,11,0.0,0.0,312,8,"USA","Miami International Autodrome",5412,27.1174,0.0,4,87.767,10
89,22,"Y TSUNODA","TSU",3,17,3,15,0,0,0,0,0,0.0,0.0,0,0,56,3,"AlphaTauri",0,0,0,0,0,3,0.0,0.01,684,18,"USA","Miami International Autodrome",5412,27.1174,0.0,17,88.429,11
90,18,"L STROLL","STR",7,9,47,15,0,0,0,0,0,0.0,0.02,1,0,136,7,"Aston Martin",0,7,0,1,3,217,0.0,0.06,126,5,"USA","Miami International Autodrome",5412,27.1174,0.0,18,88.476,12
91,77,"V BOTTAS","BOT",11,15,6,15,0,0,0,0,0,0.05,0.31,20,19,214,11,"Alfa Romeo",0,0,0,1,0,10,0.02,0.06,428,16,"USA","Miami International Autodrome",5412,27.1174,0.0,10,87.564,13
92,23,"A ALBON","ALB",4,13,21,15,0,0,0,0,0,0.0,0.03,0,0,73,4,"Williams",0,0,0,0,0,21,0.07,0.2,1569,46,"USA","Miami International Autodrome",5412,27.1174,0.0,11,87.795,14
93,27,"N HULKENBERG","HUL",12,14,9,15,0,0,0,0,0,0.0,0.0,1,2,196,12,"Haas F1 Team",0,0,0,0,0,11,0.0,0.0,312,8,"USA","Miami International Autodrome",5412,27.1174,0.0,12,87.903,15
94,24,"G ZHOU","ZHO",2,16,4,15,0,0,0,1,0,0.0,0.0,0,2,36,2,"Alfa Romeo",0,0,0,1,0,10,0.02,0.06,428,16,"USA","Miami International Autodrome",5412,27.1174,0.0,14,88.091,16
95,4,"L NORRIS","NOR",5,8,79,15,0,2,0,0,5,0.0,0.08,1,5,96,5,"McLaren",0,2,0,1,6,115,0.1,0.26,1926,58,"USA","Miami International Autodrome",5412,27.1174,0.0,16,88.394,17
96,21,"N DE VRIES","DEV",2,21,0,10,0,0,0,0,0,0.0,0.0,0,0,11,2,"AlphaTauri",0,0,0,0,0,3,0.0,0.01,684,18,"USA","Miami International Autodrome",5412,27.1174,0.0,15,88.395,18
97,81,"O PIASTRI","PIA",1,12,36,15,0,0,0,1,1,0.0,0.0,0,0,14,1,"McLaren",0,2,0,1,6,115,0.1,0.26,1926,58,"USA","Miami International Autodrome",5412,27.1174,0.0,19,88.484,19
98,2,"L SARGEANT","SAR",1,19,0,15,0,0,0,0,0,0.0,0.0,0,0,14,1,"Williams",0,0,0,0,0,21,0.07,0.2,1569,46,"USA","Miami International Autodrome",5412,27.1174,0.0,20,88.577,20
99,1,"M VERSTAPPEN","VER",9,1,364,15,12,14,8,6,661,0.27,0.51,28,27,177,9,"Red Bull Racing",14,22,10,8,799,583,0.15,0.36,719,19,"Monaco","Circuit de Monaco",3337,25.0659,0.147727,1,71.365,1
100,14,"F ALONSO","ALO",20,3,170,15,0,7,0,1,3,0.09,0.28,22,24,369,20,"Aston Martin",0,7,0,1,3,217,0.0,0.06,126,5,"Monaco","Circuit de Monaco",3337,25.0659,0.147727,2,71.449,2
101,31,"E OCON","OCO",7,11,36,15,0,1,0,0,0,0.01,0.02,0,0,125,7,"Alpine",0,2,0,0,0,73,0.01,0.03,116,3,"Monaco","Circuit de Monaco",3337,25.0659,0.147727,4,71.553,3
102,44,"L HAMILTON","HAM",17,4,164,15,0,4,1,2,7,0.32,0.6,104,63,324,17,"Mercedes",0,5,1,3,13,273,0.21,0.49,585,16,"Monaco","Circuit de Monaco",3337,25.0659,0.147727,6,71.725,4
103,63,"G RUSSELL","RUS",5,7,109,15,0,1,0,1,6,0.01,0.1,1,6,96,5,"Mercedes",0,5,1,3,13,273,0.21,0.49,585,16,"Monaco","Circuit de Monaco",3337,25.0659,0.147727,8,71.964,5
104,16,"C LECLERC","LEC",6,6,111,15,0,3,2,0,12,0.04,0.23,20,7,117,6,"Ferrari",0,4,3,0,26,228,0.1,0.34,2326,74,"Monaco","Circuit de Monaco",3337,25.0659,0.147727,3,71.471,6
105,10,"P GASLY","GAS",7,10,37,15,0,1,0,0,0,0.01,0.03,0,3,122,7,"Alpine",0,2,0,0,0,73,0.01,0.03,116,3,"Monaco","Circuit de Monaco",3337,25.0659,0.147727,7,71.933,7
106,55,"C SAINZ","SAI",9,5,117,15,0,1,1,0,14,0.01,0.09,4,3,177,9,"Ferrari",0,4,3,0,26,228,0.1,0.34,2326,74,"Monaco","Circuit de Monaco",3337,25.0659,0.147727,5,71.63,8
107,4,"L NORRIS","NOR",5,8,79,15,0,2,0,0,5,0.0,0.08,1,5,96,5,"McLaren",0,2,0,1,6,115,0.1,0.26,1926,58,"Monaco","Circuit de Monaco",3337,25.0659,0.147727,10,72.254,9
108,81,"O PIASTRI","PIA",1,12,36,15,0,0,0,1,1,0.0,0.0,0,0,14,1,"McLaren",0,2,0,1,6,115,0.1,0.26,1926,58,"Monaco","Circuit de Monaco",3337,25.0659,0.147727,11,72.395,10
109,77,"V BOTTAS","BOT",11,15,6,15,0,0,0,0,0,0.05,0.31,20,19,214,11,"Alfa Romeo",0,0,0,1,0,10,0.02,0.06,428,16,"Monaco","Circuit de Monaco",3337,25.0659,0.147727,15,72.625,11
110,21,"N DE VRIES","DEV",2,21,0,10,0,0,0,0,0,0.0,0.0,0,0,11,2,"AlphaTauri",0,0,0,0,0,3,0.0,0.01,684,18,"Monaco","Circuit de Monaco",3337,25.0659,0.147727,12,72.428,12
111,24,"G ZHOU","ZHO",2,16,4,15,0,0,0,1,0,0.0,0.0,0,2,36,2,"Alfa Romeo",0,0,0,1,0,10,0.02,0.06,428,16,"Monaco","Circuit de Monaco",3337,25.0659,0.147727,19,73.523,13
112,23,"A ALBON","ALB",4,13,21,15,0,0,0,0,0,0.0,0.03,0,0,73,4,"Williams",0,0,0,0,0,21,0.07,0.2,1569,46,"Monaco","Circuit de Monaco",3337,25.0659,0.147727,13,72.527,14
113,22,"Y TSUNODA","TSU",3,17,3,15,0,0,0,0,0,0.0,0.0,0,0,56,3,"AlphaTauri",0,0,0,0,0,3,0.0,0.01,684,18,"Monaco","Circuit de Monaco",3337,25.0659,0.147727,9,72.082,15
114,11,"S PEREZ","PER",13,2,219,15,2,8,2,2,138,0.02,0.14,3,11,249,13,"Red Bull Racing",14,22,10,8,799,583,0.15,0.36,719,19,"Monaco","Circuit de Monaco",3337,25.0659,0.147727,20,73.85,16
115,27,"N HULKENBERG","HUL",12,14,9,15,0,0,0,0,0,0.0,0.0,1,2,196,12,"Haas F1 Team",0,0,0,0,0,11,0.0,0.0,312,8,"Monaco","Circuit de Monaco",3337,25.0659,0.147727,18,73.279,17
116,2,"L SARGEANT","SAR",1,19,0,15,0,0,0,0,0,0.0,0.0,0,0,14,1,"Williams",0,0,0,0,0,21,0.07,0.2,1569,46,"Monaco","Circuit de Monaco",3337,25.0659,0.147727,16,73.113,18
117,20,"K MAGNUSSEN","MAG",8,18,2,15,0,0,0,0,0,0.0,0.01,1,2,155,8,"Haas F1 Team",0,0,0,0,0,11,0.0,0.0,312,8,"Monaco","Circuit de Monaco",3337,25.0659,0.147727,17,73.27,19
118,18,"L STROLL","STR",7,9,47,15,0,0,0,0,0,0.0,0.02,1,0,136,7,"Aston Martin",0,7,0,1,3,217,0.0,0.06,126,5,"Monaco","Circuit de Monaco",3337,25.0659,0.147727,14,72.623,20
119,1,"M VERSTAPPEN","VER",9,1,364,15,12,14,8,6,661,0.27,0.51,28,27,177,9,"Red Bull Racing",14,22,10,8,799,583,0.15,0.36,719,19,"Spain","Circuit de Barcelona-Catalunya",4657,22.674,0.0,1,72.272,1
120,44,"L HAMILTON","HAM",17,4,164,15,0,4,1,2,7,0.32,0.6,104,63,324,17,"Mercedes",0,5,1,3,13,273,0.21,0.49,585,16,"Spain","Circuit de Barcelona-Catalunya",4657,22.674,0.0,5,72.818,2
121,63,"G RUSSELL","RUS",5,7,109,15,0,1,0,1,6,0.01,0.1,1,6,96,5,"Mercedes",0,5,1,3,13,273,0.21,0.49,585,16,"Spain","Circuit de Barcelona-Catalunya",4657,22.674,0.0,12,73.447,3
122,11,"S PEREZ","PER",13,2,219,15,2,8,2,2,138,0.02,0.14,3,11,249,13,"Red Bull Racing",14,22,10,8,799,583,0.15,0.36,719,19,"Spain","Circuit de Barcelona-Catalunya",4657,22.674,0.0,11,73.334,4
123,55,"C SAINZ","SAI",9,5,117,15,0,1,1,0,14,0.01,0.09,4,3,177,9,"Ferrari",0,4,3,0,26,228,0.1,0.34,2326,74,"Spain","Circuit de Barcelona-Catalunya",4657,22.674,0.0,2,72.734,5
124,18,"L STROLL","STR",7,9,47,15,0,0,0,0,0,0.0,0.02,1,0,136,7,"Aston Martin",0,7,0,1,3,217,0.0,0.06,126,5,"Spain","Circuit de Barcelona-Catalunya",4657,22.674,0.0,6,72.994,6
125,14,"F ALONSO","ALO",20,3,170,15,0,7,0,1,3,0.09,0.28,22,24,369,20,"Aston Martin",0,7,0,1,3,217,0.0,0.06,126,5,"Spain","Circuit de Barcelona-Catalunya",4657,22.674,0.0,9,73.507,7
126,31,"E OCON","OCO",7,11,36,15,0,1,0,0,0,0.01,0.02,0,0,125,7,"Alpine",0,2,0,0,0,73,0.01,0.03,116,3,"Spain","Circuit de Barcelona-Catalunya",4657,22.674,0.0,7,73.083,8
127,24,"G ZHOU","ZHO",2,16,4,15,0,0,0,1,0,0.0,0.0,0,2,36,2,"Alfa Romeo",0,0,0,1,0,10,0.02,0.06,428,16,"Spain","Circuit de Barcelona-Catalunya",4657,22.674,0.0,13,73.521,9
128,10,"P GASLY","GAS",7,10,37,15,0,1,0,0,0,0.01,0.03,0,3,122,7,"Alpine",0,2,0,0,0,73,0.01,0.03,116,3,"Spain","Circuit de Barcelona-Catalunya",4657,22.674,0.0,4,72.816,10
129,16,"C LECLERC","LEC",6,6,111,15,0,3,2,0,12,0.04,0.23,20,7,117,6,"Ferrari",0,4,3,0,26,228,0.1,0.34,2326,74,"Spain","Circuit de Barcelona-Catalunya",4657,22.674,0.0,19,74.079,11
130,22,"Y TSUNODA","TSU",3,17,3,15,0,0,0,0,0,0.0,0.0,0,0,56,3,"AlphaTauri",0,0,0,0,0,3,0.0,0.01,684,18,"Spain","Circuit de Barcelona-Catalunya",4657,22.674,0.0,15,74.477,12
131,81,"O PIASTRI","PIA",1,12,36,15,0,0,0,1,1,0.0,0.0,0,0,14,1,"McLaren",0,2,0,1,6,115,0.1,0.26,1926,58,"Spain","Circuit de Barcelona-Catalunya",4657,22.674,0.0,10,73.682,13
132,21,"N DE VRIES","DEV",2,21,0,10,0,0,0,0,0,0.0,0.0,0,0,11,2,"AlphaTauri",0,0,0,0,0,3,0.0,0.01,684,18,"Spain","Circuit de Barcelona-Catalunya",4657,22.674,0.0,14,74.083,14
133,27,"N HULKENBERG","HUL",12,14,9,15,0,0,0,0,0,0.0,0.0,1,2,196,12,"Haas F1 Team",0,0,0,0,0,11,0.0,0.0,312,8,"Spain","Circuit de Barcelona-Catalunya",4657,22.674,0.0,8,73.229,15
134,23,"A ALBON","ALB",4,13,21,15,0,0,0,0,0,0.0,0.03,0,0,73,4,"Williams",0,0,0,0,0,21,0.07,0.2,1569,46,"Spain","Circuit de Barcelona-Catalunya",4657,22.674,0.0,18,74.063,16
135,4,"L NORRIS","NOR",5,8,79,15,0,2,0,0,5,0.0,0.08,1,5,96,5,"McLaren",0,2,0,1,6,115,0.1,0.26,1926,58,"Spain","Circuit de Barcelona-Catalunya",4657,22.674,0.0,3,72.792,17
136,20,"K MAGNUSSEN","MAG",8,18,2,15,0,0,0,0,0,0.0,0.01,1,2,155,8,"Haas F1 Team",0,0,0,0,0,11,0.0,0.0,312,8,"Spain","Circuit de Barcelona-Catalunya",4657,22.674,0.0,17,74.042,18
137,77,"V BOTTAS","BOT",11,15,6,15,0,0,0,0,0,0.05,0.31,20,19,214,11,"Alfa Romeo",0,0,0,1,0,10,0.02,0.06,428,16,"Spain","Circuit de Barcelona-Catalunya",4657,22.674,0.0,16,73.977,19
138,2,"L SARGEANT","SAR",1,19,0,15,0,0,0,0,0,0.0,0.0,0,0,14,1,"Williams",0,0,0,0,0,21,0.07,0.2,1569,46,"Spain","Circuit de Barcelona-Catalunya",4657,22.674,0.0,20,74.699,20
139,1,"M VERSTAPPEN","VER",9,1,364,15,12,14,8,6,661,0.27,0.51,28,27,177,9,"Red Bull Racing",14,22,10,8,799,583,0.15,0.36,719,19,"Canada","Circuit Gilles Villeneuve",4361,18.5302,0.0,1,85.858,1
140,14,"F ALONSO","ALO",20,3,170,15,0,7,0,1,3,0.09,0.28,22,24,369,20,"Aston Martin",0,7,0,1,3,217,0.0,0.06,126,5,"Canada","Circuit Gilles Villeneuve",4361,18.5302,0.0,3,87.286,2
141,44,"L HAMILTON","HAM",17,4,164,15,0,4,1,2,7,0.32,0.6,104,63,324,17,"Mercedes",0,5,1,3,13,273,0.21,0.49,585,16,"Canada","Circuit Gilles Villeneuve",4361,18.5302,0.0,4,87.627,3
142,16,"C LECLERC","LEC",6,6,111,15,0,3,2,0,12,0.04,0.23,20,7,117,6,"Ferrari",0,4,3,0,26,228,0.1,0.34,2326,74,"Canada","Circuit Gilles Villeneuve",4361,18.5302,0.0,11,80.615,4
