"driver_number","driver_name","driver_abb","driver_total_seasons","driver_season_rank","driver_season_points","driver_season_gps","driver_season_wins","driver_season_podiums","driver_season_poles","driver_season_fastlaps","driver_season_leadlaps","driver_career_wins_avg","driver_career_podiums_avg","driver_career_poles","driver_career_fastlaps","driver_career_gps","driver_career_season","team_name","team_season_wins","team_season_podiums","team_season_poles","team_season_fastlaps","team_season_leadlaps","team_season_points","team_average_wins","team_average_podiums","team_total_gps","team_seasons","circuit_country","circuit_name","circuit_length","circuit_temp","circuit_rain","quali_pos","quali_time","race_pos"
10,"P GASLY","GAS",7,10,37,15,0,1,0,0,0,0.01,0.03,0,3,122,7,"AlphaTauri",0,0,0,0,0,3,0.0,0.01,684,18,"Monaco","Circuit de Monaco",3337,22.2747,0.436735,17,73.66,11
31,"E OCON","OCO",7,11,36,15,0,1,0,0,0,0.01,0.02,0,0,125,7,"Alpine",0,2,0,0,0,73,0.01,0.03,116,3,"Monaco","Circuit de Monaco",3337,22.2747,0.436735,10,73.047,12
3,"D RICCIARDO","RIC",13,22,0,2,0,0,0,0,0,0.03,0.14,3,16,234,13,"McLaren",0,2,0,1,6,115,0.1,0.26,1926,58,"Monaco","Circuit de Monaco",3337,22.2747,0.436735,14,72.964,13
18,"L STROLL","STR",7,9,47,15,0,0,0,0,0,0.0,0.02,1,0,136,7,"Aston Martin",0,7,0,1,3,217,0.0,0.06,126,5,"Monaco","Circuit de Monaco",3337,22.2747,0.436735,18,73.678,14
6,"N LATIFI","LAT",3,0,0,0,0,0,0,0,0,0.0,0.0,0,0,61,3,"Williams",0,0,0,0,0,21,0.07,0.2,1569,46,"Monaco","Circuit de Monaco",3337,22.2747,0.436735,19,74.403,15
24,"G ZHOU","ZHO",2,16,4,15,0,0,0,1,0,0.0,0.0,0,2,36,2,"Alfa Romeo",0,0,0,1,0,10,0.02,0.06,428,16,"Monaco","Circuit de Monaco",3337,22.2747,0.436735,20,75.606,16
22,"Y TSUNODA","TSU",3,17,3,15,0,0,0,0,0,0.0,0.0,0,0,56,3,"AlphaTauri",0,0,0,0,0,3,0.0,0.01,684,18,"Monaco","Circuit de Monaco",3337,22.2747,0.436735,11,72.797,17
23,"A ALBON","ALB",4,13,21,15,0,0,0,0,0,0.0,0.03,0,0,73,4,"Williams",0,0,0,0,0,21,0.07,0.2,1569,46,"Monaco","Circuit de Monaco",3337,22.2747,0.436735,16,73.611,18
47,"M SCHUMACHER","MSC",2,0,0,0,0,0,0,0,0,0.0,0.0,0,0,43,2,"Haas F1 Team",0,0,0,0,0,11,0.0,0.0,312,8,"Monaco","Circuit de Monaco",3337,22.2747,0.436735,15,73.081,19
20,"K MAGNUSSEN","MAG",8,18,2,15,0,0,0,0,0,0.0,0.01,1,2,155,8,"Haas F1 Team",0,0,0,0,0,11,0.0,0.0,312,8,"Monaco","Circuit de Monaco",3337,22.2747,0.436735,13,72.921,20
1,"M VERSTAPPEN","VER",9,1,364,15,12,14,8,6,661,0.27,0.51,28,27,177,9,"Red Bull Racing",14,22,10,8,799,583,0.15,0.36,719,19,"Azerbaijan","Baku City Circuit",6003,25.4354,0.0,3,101.706,1
11,"S PEREZ","PER",13,2,219,15,2,8,2,2,138,0.02,0.14,3,11,249,13,"Red Bull Racing",14,22,10,8,799,583,0.15,0.36,719,19,"Azerbaijan","Baku City Circuit",6003,25.4354,0.0,2,101.641,2
63,"G RUSSELL","RUS",5,7,109,15,0,1,0,1,6,0.01,0.1,1,6,96,5,"Mercedes",0,5,1,3,13,273,0.21,0.49,585,16,"Azerbaijan","Baku City Circuit",6003,25.4354,0.0,5,102.712,3
44,"L HAMILTON","HAM",17,4,164,15,0,4,1,2,7,0.32,0.6,104,63,324,17,"Mercedes",0,5,1,3,13,273,0.21,0.49,585,16,"Azerbaijan","Baku City Circuit",6003,25.4354,0.0,7,102.924,4
10,"P GASLY","GAS",7,10,37,15,0,1,0,0,0,0.01,0.03,0,3,122,7,"AlphaTauri",0,0,0,0,0,3,0.0,0.01,684,18,"Azerbaijan","Baku City Circuit",6003,25.4354,0.0,6,102.845,5
5,"S VETTEL","VET",16,0,0,0,0,0,0,0,0,0.18,0.41,57,38,299,16,"Aston Martin",0,7,0,1,3,217,0.0,0.06,126,5,"Azerbaijan","Baku City Circuit",6003,25.4354,0.0,9,103.091,6
14,"F ALONSO","ALO",20,3,170,15,0,7,0,1,3,0.09,0.28,22,24,369,20,"Alpine",0,2,0,0,0,73,0.01,0.03,116,3,"Azerbaijan","Baku City Circuit",6003,25.4354,0.0,10,103.173,7
3,"D RICCIARDO","RIC",13,22,0,2,0,0,0,0,0,0.03,0.14,3,16,234,13,"McLaren",0,2,0,1,6,115,0.1,0.26,1926,58,"Azerbaijan","Baku City Circuit",6003,25.4354,0.0,12,103.574,8
4,"L NORRIS","NOR",5,8,79,15,0,2,0,0,5,0.0,0.08,1,5,96,5,"McLaren",0,2,0,1,6,115,0.1,0.26,1926,58,"Azerbaijan","Baku City Circuit",6003,25.4354,0.0,11,103.398,9
31,"E OCON","OCO",7,11,36,15,0,1,0,0,0,0.01,0.02,0,0,125,7,"Alpine",0,2,0,0,0,73,0.01,0.03,116,3,"Azerbaijan","Baku City Circuit",6003,25.4354,0.0,13,103.585,10
77,"V BOTTAS","BOT",11,15,6,15,0,0,0,0,0,0.05,0.31,20,19,214,11,"Alfa Romeo",0,0,0,1,0,10,0.02,0.06,428,16,"Azerbaijan","Baku City Circuit",6003,25.4354,0.0,15,104.444,11
23,"A ALBON","ALB",4,13,21,15,0,0,0,0,0,0.0,0.03,0,0,73,4,"Williams",0,0,0,0,0,21,0.07,0.2,1569,46,"Azerbaijan","Baku City Circuit",6003,25.4354,0.0,17,104.719,12
22,"Y TSUNODA","TSU",3,17,3,15,0,0,0,0,0,0.0,0.0,0,0,56,3,"AlphaTauri",0,0,0,0,0,3,0.0,0.01,684,18,"Azerbaijan","Baku City Circuit",6003,25.4354,0.0,8,103.056,13
47,"M SCHUMACHER","MSC",2,0,0,0,0,0,0,0,0,0.0,0.0,0,0,43,2,"Haas F1 Team",0,0,0,0,0,11,0.0,0.0,312,8,"Azerbaijan","Baku City Circuit",6003,25.4354,0.0,20,105.775,14
6,"N LATIFI","LAT",3,0,0,0,0,0,0,0,0,0.0,0.0,0,0,61,3,"Williams",0,0,0,0,0,21,0.07,0.2,1569,46,"Azerbaijan","Baku City Circuit",6003,25.4354,0.0,18,105.367,15
18,"L STROLL","STR",7,9,47,15,0,0,0,0,0,0.0,0.02,1,0,136,7,"Aston Martin",0,7,0,1,3,217,0.0,0.06,126,5,"Azerbaijan","Baku City Circuit",6003,25.4354,0.0,19,105.371,16
20,"K MAGNUSSEN","MAG",8,18,2,15,0,0,0,0,0,0.0,0.01,1,2,155,8,"Haas F1 Team",0,0,0,0,0,11,0.0,0.0,312,8,"Azerbaijan","Baku City Circuit",6003,25.4354,0.0,16,104.643,17
24,"G ZHOU","ZHO",2,16,4,15,0,0,0,1,0,0.0,0.0,0,2,36,2,"Alfa Romeo",0,0,0,1,0,10,0.02,0.06,428,16,"Azerbaijan","Baku City Circuit",6003,25.4354,0.0,14,103.79,18
16,"C LECLERC","LEC",6,6,111,15,0,3,2,0,12,0.04,0.23,20,7,117,6,"Ferrari",0,4,3,0,26,228,0.1,0.34,2326,74,"Azerbaijan","Baku City Circuit",6003,25.4354,0.0,1,101.359,19
55,"C SAINZ","SAI",9,5,117,15,0,1,1,0,14,0.01,0.09,4,3,177,9,"Ferrari",0,4,3,0,26,228,0.1,0.34,2326,74,"Azerbaijan","Baku City Circuit",6003,25.4354,0.0,4,101.814,20
1,"M VERSTAPPEN","VER",9,1,364,15,12,14,8,6,661,0.27,0.51,28,27,177,9,"Red Bull Racing",14,22,10,8,799,583,0.15,0.36,719,19,"Canada","Circuit Gilles Villeneuve",4361,20.763,0.0,1,81.299,1
55,"C SAINZ","SAI",9,5,117,15,0,1,1,0,14,0.01,0.09,4,3,177,9,"Ferrari",0,4,3,0,26,228,0.1,0.34,2326,74,"Canada","Circuit Gilles Villeneuve",4361,20.763,0.0,3,82.096,2
44,"L HAMILTON","HAM",17,4,164,15,0,4,1,2,7,0.32,0.6,104,63,324,17,"Mercedes",0,5,1,3,13,273,0.21,0.49,585,16,"Canada","Circuit Gilles Villeneuve",4361,20.763,0.0,4,82.891,3
63,"G RUSSELL","RUS",5,7,109,15,0,1,0,1,6,0.01,0.1,1,6,96,5,"Mercedes",0,5,1,3,13,273,0.21,0.49,585,16,"Canada","Circuit Gilles Villeneuve",4361,20.763,0.0,8,83.557,4
16,"C LECLERC","LEC",6,6,111,15,0,3,2,0,12,0.04,0.23,20,7,117,6,"Ferrari",0,4,3,0,26,228,0.1,0.34,2326,74,"Canada","Circuit Gilles Villeneuve",4361,20.763,0.0,15,93.008,5
31,"E OCON","OCO",7,11,36,15,0,1,0,0,0,0.01,0.02,0,0,125,7,"Alpine",0,2,0,0,0,73,0.01,0.03,116,3,"Canada","Circuit Gilles Villeneuve",4361,20.763,0.0,7,83.529,6
77,"V BOTTAS","BOT",11,15,6,15,0,0,0,0,0,0.05,0.31,20,19,214,11,"Alfa Romeo",0,0,0,1,0,10,0.02,0.06,428,16,"Canada","Circuit Gilles Villeneuve",4361,20.763,0.0,11,86.788,7
24,"G ZHOU","ZHO",2,16,4,15,0,0,0,1,0,0.0,0.0,0,2,36,2,"Alfa Romeo",0,0,0,1,0,10,0.02,0.06,428,16,"Canada","Circuit Gilles Villeneuve",4361,20.763,0.0,10,84.03,8
14,"F ALONSO","ALO",20,3,170,15,0,7,0,1,3,0.09,0.28,22,24,369,20,"Alpine",0,2,0,0,0,73,0.01,0.03,116,3,"Canada","Circuit Gilles Villeneuve",4361,20.763,0.0,2,81.944,9
18,"L STROLL","STR",7,9,47,15,0,0,0,0,0,0.0,0.02,1,0,136,7,"Aston Martin",0,7,0,1,3,217,0.0,0.06,126,5,"Canada","Circuit Gilles Villeneuve",4361,20.763,0.0,18,95.532,10
3,"D RICCIARDO","RIC",13,22,0,2,0,0,0,0,0,0.03,0.14,3,16,234,13,"McLaren",0,2,0,1,6,115,0.1,0.26,1926,58,"Canada","Circuit Gilles Villeneuve",4361,20.763,0.0,9,83.749,11
5,"S VETTEL","VET",16,0,0,0,0,0,0,0,0,0.18,0.41,57,38,299,16,"Aston Martin",0,7,0,1,3,217,0.0,0.06,126,5,"Canada","Circuit Gilles Villeneuve",4361,20.763,0.0,17,94.512,12
23,"A ALBON","ALB",4,13,21,15,0,0,0,0,0,0.0,0.03,0,0,73,4,"Williams",0,0,0,0,0,21,0.07,0.2,1569,46,"Canada","Circuit Gilles Villeneuve",4361,20.763,0.0,12,86.858,13
10,"P GASLY","GAS",7,10,37,15,0,1,0,0,0,0.01,0.03,0,3,122,7,"AlphaTauri",0,0,0,0,0,3,0.0,0.01,684,18,"Canada","Circuit Gilles Villeneuve",4361,20.763,0.0,16,94.492,14
4,"L NORRIS","NOR",5,8,79,15,0,2,0,0,5,0.0,0.08,1,5,96,5,"McLaren",0,2,0,1,6,115,0.1,0.26,1926,58,"Canada","Circuit Gilles Villeneuve",4361,20.763,0.0,14,94.066,15
6,"N LATIFI","LAT",3,0,0,0,0,0,0,0,0,0.0,0.0,0,0,61,3,"Williams",0,0,0,0,0,21,0.07,0.2,1569,46,"Canada","Circuit Gilles Villeneuve",4361,20.763,0.0,19,95.66,16
20,"K MAGNUSSEN","MAG",8,18,2,15,0,0,0,0,0,0.0,0.01,1,2,155,8,"Haas F1 Team",0,0,0,0,0,11,0.0,0.0,312,8,"Canada","Circuit Gilles Villeneuve",4361,20.763,0.0,5,82.96,17
22,"Y TSUNODA","TSU",3,17,3,15,0,0,0,0,0,0.0,0.0,0,0,56,3,"AlphaTauri",0,0,0,0,0,3,0.0,0.01,684,18,"Canada","Circuit Gilles Villeneuve",4361,20.763,0.0,20,96.575,18
47,"M SCHUMACHER","MSC",2,0,0,0,0,0,0,0,0,0.0,0.0,0,0,43,2,"Haas F1 Team",0,0,0,0,0,11,0.0,0.0,312,8,"Canada","Circuit Gilles Villeneuve",4361,20.763,0.0,6,83.356,19
11,"S PEREZ","PER",13,2,219,15,2,8,2,2,138,0.02,0.14,3,11,249,13,"Red Bull Racing",14,22,10,8,799,583,0.15,0.36,719,19,"Canada","Circuit Gilles Villeneuve",4361,20.763,0.0,13,93.127,20
55,"C SAINZ","SAI",9,5,117,15,0,1,1,0,14,0.01,0.09,4,3,177,9,"Ferrari",0,4,3,0,26,228,0.1,0.34,2326,74,"UK","Silverstone Circuit",5901,18.2532,0.044335,1,100.983,1
11,"S PEREZ","PER",13,2,219,15,2,8,2,2,138,0.02,0.14,3,11,249,13,"Red Bull Racing",14,22,10,8,799,583,0.15,0.36,719,19,"UK","Silverstone Circuit",5901,18.2532,0.044335,4,101.616,2
44,"L HAMILTON","HAM",17,4,164,15,0,4,1,2,7,0.32,0.6,104,63,324,17,"Mercedes",0,5,1,3,13,273,0.21,0.49,585,16,"UK","Silverstone Circuit",5901,18.2532,0.044335,5,101.995,3
16,"C LECLERC","LEC",6,6,111,15,0,3,2,0,12,0.04,0.23,20,7,117,6,"Ferrari",0,4,3,0,26,228,0.1,0.34,2326,74,"UK","Silverstone Circuit",5901,18.2532,0.044335,3,101.298,4
14,"F ALONSO","ALO",20,3,170,15,0,7,0,1,3,0.09,0.28,22,24,369,20,"Alpine",0,2,0,0,0,73,0.01,0.03,116,3,"UK","Silverstone Circuit",5901,18.2532,0.044335,7,102.116,5
4,"L NORRIS","NOR",5,8,79,15,0,2,0,0,5,0.0,0.08,1,5,96,5,"McLaren",0,2,0,1,6,115,0.1,0.26,1926,58,"UK","Silverstone Circuit",5901,18.2532,0.044335,6,102.084,6
1,"M VERSTAPPEN","VER",9,1,364,15,12,14,8,6,661,0.27,0.51,28,27,177,9,"Red Bull Racing",14,22,10,8,799,583,0.15,0.36,719,19,"UK","Silverstone Circuit",5901,18.2532,0.044335,2,101.055,7
47,"M SCHUMACHER","MSC",2,0,0,0,0,0,0,0,0,0.0,0.0,0,0,43,2,"Haas F1 Team",0,0,0,0,0,11,0.0,0.0,312,8,"UK","Silverstone Circuit",5901,18.2532,0.044335,19,102.708,8
5,"S VETTEL","VET",16,0,0,0,0,0,0,0,0,0.18,0.41,57,38,299,16,"Aston Martin",0,7,0,1,3,217,0.0,0.06,126,5,"UK","Silverstone Circuit",5901,18.2532,0.044335,18,102.666,9
20,"K MAGNUSSEN","MAG",8,18,2,15,0,0,0,0,0,0.0,0.01,1,2,155,8,"Haas F1 Team",0,0,0,0,0,11,0.0,0.0,312,8,"UK","Silverstone Circuit",5901,18.2532,0.044335,17,102.159,10
18,"L STROLL","STR",7,9,47,15,0,0,0,0,0,0.0,0.02,1,0,136,7,"Aston Martin",0,7,0,1,3,217,0.0,0.06,126,5,"UK","Silverstone Circuit",5901,18.2532,0.044335,20,103.43,11
6,"N LATIFI","LAT",3,0,0,0,0,0,0,0,0,0.0,0.0,0,0,61,3,"Williams",0,0,0,0,0,21,0.07,0.2,1569,46,"UK","Silverstone Circuit",5901,18.2532,0.044335,10,123.095,12
3,"D RICCIARDO","RIC",13,22,0,2,0,0,0,0,0,0.03,0.14,3,16,234,13,"McLaren",0,2,0,1,6,115,0.1,0.26,1926,58,"UK","Silverstone Circuit",5901,18.2532,0.044335,14,104.355,13
22,"Y TSUNODA","TSU",3,17,3,15,0,0,0,0,0,0.0,0.0,0,0,56,3,"AlphaTauri",0,0,0,0,0,3,0.0,0.01,684,18,"UK","Silverstone Circuit",5901,18.2532,0.044335,13,104.311,14
31,"E OCON","OCO",7,11,36,15,0,1,0,0,0,0.01,0.02,0,0,125,7,"Alpine",0,2,0,0,0,73,0.01,0.03,116,3,"UK","Silverstone Circuit",5901,18.2532,0.044335,15,105.19,15
10,"P GASLY","GAS",7,10,37,15,0,1,0,0,0,0.01,0.03,0,3,122,7,"AlphaTauri",0,0,0,0,0,3,0.0,0.01,684,18,"UK","Silverstone Circuit",5901,18.2532,0.044335,11,103.702,16
77,"V BOTTAS","BOT",11,15,6,15,0,0,0,0,0,0.05,0.31,20,19,214,11,"Alfa Romeo",0,0,0,1,0,10,0.02,0.06,428,16,"UK","Silverstone Circuit",5901,18.2532,0.044335,12,104.232,17
63,"G RUSSELL","RUS",5,7,109,15,0,1,0,1,6,0.01,0.1,1,6,96,5,"Mercedes",0,5,1,3,13,273,0.21,0.49,585,16,"UK","Silverstone Circuit",5901,18.2532,0.044335,8,102.161,18
24,"G ZHOU","ZHO",2,16,4,15,0,0,0,1,0,0.0,0.0,0,2,36,2,"Alfa Romeo",0,0,0,1,0,10,0.02,0.06,428,16,"UK","Silverstone Circuit",5901,18.2532,0.044335,9,102.719,19
23,"A ALBON","ALB",4,13,21,15,0,0,0,0,0,0.0,0.03,0,0,73,4,"Williams",0,0,0,0,0,21,0.07,0.2,1569,46,"UK","Silverstone Circuit",5901,18.2532,0.044335,16,102.078,20
16,"C LECLERC","LEC",6,6,111,15,0,3,2,0,12,0.04,0.23,20,7,117,6,"Ferrari",0,4,3,0,26,228,0.1,0.34,2326,74,"Austria","Red Bull Ring",4318,20.2559,0.0,2,65.013,1
1,"M VERSTAPPEN","VER",9,1,364,15,12,14,8,6,661,0.27,0.51,28,27,177,9,"Red Bull Racing",14,22,10,8,799,583,0.15,0.36,719,19,"Austria","Red Bull Ring",4318,20.2559,0.0,1,64.984,2
44,"L HAMILTON","HAM",17,4,164,15,0,4,1,2,7,0.32,0.6,104,63,324,17,"Mercedes",0,5,1,3,13,273,0.21,0.49,585,16,"Austria","Red Bull Ring",4318,20.2559,0.0,9,73.151,3
63,"G RUSSELL","RUS",5,7,109,15,0,1,0,1,6,0.01,0.1,1,6,96,5,"Mercedes",0,5,1,3,13,273,0.21,0.49,585,16,"Austria","Red Bull Ring",4318,20.2559,0.0,4,65.431,4
31,"E OCON","OCO",7,11,36,15,0,1,0,0,0,0.01,0.02,0,0,125,7,"Alpine",0,2,0,0,0,73,0.01,0.03,116,3,"Austria","Red Bull Ring",4318,20.2559,0.0,5,65.726,5
47,"M SCHUMACHER","MSC",2,0,0,0,0,0,0,0,0,0.0,0.0,0,0,43,2,"Haas F1 Team",0,0,0,0,0,11,0.0,0.0,312,8,"Austria","Red Bull Ring",4318,20.2559,0.0,7,66.011,6
4,"L NORRIS","NOR",5,8,79,15,0,2,0,0,5,0.0,0.08,1,5,96,5,"McLaren",0,2,0,1,6,115,0.1,0.26,1926,58,"Austria","Red Bull Ring",4318,20.2559,0.0,15,85.847,7
20,"K MAGNUSSEN","MAG",8,18,2,15,0,0,0,0,0,0.0,0.01,1,2,155,8,"Haas F1 Team",0,0,0,0,0,11,0.0,0.0,312,8,"Austria","Red Bull Ring",4318,20.2559,0.0,6,65.879,8
3,"D RICCIARDO","RIC",13,22,0,2,0,0,0,0,0,0.03,0.14,3,16,234,13,"McLaren",0,2,0,1,6,115,0.1,0.26,1926,58,"Austria","Red Bull Ring",4318,20.2559,0.0,16,66.613,9
14,"F ALONSO","ALO",20,3,170,15,0,7,0,1,3,0.09,0.28,22,24,369,20,"Alpine",0,2,0,0,0,73,0.01,0.03,116,3,"Austria","Red Bull Ring",4318,20.2559,0.0,8,66.103,10
77,"V BOTTAS","BOT",11,15,6,15,0,0,0,0,0,0.05,0.31,20,19,214,11,"Alfa Romeo",0,0,0,1,0,10,0.02,0.06,428,16,"Austria","Red Bull Ring",4318,20.2559,0.0,12,66.319,11
23,"A ALBON","ALB",4,13,21,15,0,0,0,0,0,0.0,0.03,0,0,73,4,"Williams",0,0,0,0,0,21,0.07,0.2,1569,46,"Austria","Red Bull Ring",4318,20.2559,0.0,11,66.23,12
18,"L STROLL","STR",7,9,47,15,0,0,0,0,0,0.0,0.02,1,0,136,7,"Aston Martin",0,7,0,1,3,217,0.0,0.06,126,5,"Austria","Red Bull Ring",4318,20.2559,0.0,17,66.847,13
24,"G ZHOU","ZHO",2,16,4,15,0,0,0,1,0,0.0,0.0,0,2,36,2,"Alfa Romeo",0,0,0,1,0,10,0.02,0.06,428,16,"Austria","Red Bull Ring",4318,20.2559,0.0,18,66.901,14
10,"P GASLY","GAS",7,10,37,15,0,1,0,0,0,0.01,0.03,0,3,122,7,"AlphaTauri",0,0,0,0,0,3,0.0,0.01,684,18,"Austria","Red Bull Ring",4318,20.2559,0.0,10,66.16,15
22,"Y TSUNODA","TSU",3,17,3,15,0,0,0,0,0,0.0,0.0,0,0,56,3,"AlphaTauri",0,0,0,0,0,3,0.0,0.01,684,18,"Austria","Red Bull Ring",4318,20.2559,0.0,14,66.851,16
5,"S VETTEL","VET",16,0,0,0,0,0,0,0,0,0.18,0.41,57,38,299,16,"Aston Martin",0,7,0,1,3,217,0.0,0.06,126,5,"Austria","Red Bull Ring",4318,20.2559,0.0,20,67.083,17
55,"C SAINZ","SAI",9,5,117,15,0,1,1,0,14,0.01,0.09,4,3,177,9,"Ferrari",0,4,3,0,26,228,0.1,0.34,2326,74,"Austria","Red Bull Ring",4318,20.2559,0.0,3,65.066,18
6,"N LATIFI","LAT",3,0,0,0,0,0,0,0,0,0.0,0.0,0,0,61,3,"Williams",0,0,0,0,0,21,0.07,0.2,1569,46,"Austria","Red Bull Ring",4318,20.2559,0.0,19,67.003,19
11,"S PEREZ","PER",13,2,219,15,2,8,2,2,138,0.02,0.14,3,11,249,13,"Red Bull Racing",14,22,10,8,799,583,0.15,0.36,719,19,"Austria","Red Bull Ring",4318,20.2559,0.0,13,66.458,20
1,"M VERSTAPPEN","VER",9,1,364,15,12,14,8,6,661,0.27,0.51,28,27,177,9,"Red Bull Racing",14,22,10,8,799,583,0.15,0.36,719,19,"France","Circuit Paul Ricard",5842,30.1648,0.0,2,91.176,1
44,"L HAMILTON","HAM",17,4,164,15,0,4,1,2,7,0.32,0.6,104,63,324,17,"Mercedes",0,5,1,3,13,273,0.21,0.49,585,16,"France","Circuit Paul Ricard",5842,30.1648,0.0,4,91.765,2
63,"G RUSSELL","RUS",5,7,109,15,0,1,0,1,6,0.01,0.1,1,6,96,5,"Mercedes",0,5,1,3,13,273,0.21,0.49,585,16,"France","Circuit Paul Ricard",5842,30.1648,0.0,6,92.131,3
11,"S PEREZ","PER",13,2,219,15,2,8,2,2,138,0.02,0.14,3,11,249,13,"Red Bull Racing",14,22,10,8,799,583,0.15,0.36,719,19,"France","Circuit Paul Ricard",5842,30.1648,0.0,3,91.335,4
55,"C SAINZ","SAI",9,5,117,15,0,1,1,0,14,0.01,0.09,4,3,177,9,"Ferrari",0,4,3,0,26,228,0.1,0.34,2326,74,"France","Circuit Paul Ricard",5842,30.1648,0.0,9,91.081,5
14,"F ALONSO","ALO",20,3,170,15,0,7,0,1,3,0.09,0.28,22,24,369,20,"Alpine",0,2,0,0,0,73,0.01,0.03,116,3,"France","Circuit Paul Ricard",5842,30.1648,0.0,7,92.552,6
4,"L NORRIS","NOR",5,8,79,15,0,2,0,0,5,0.0,0.08,1,5,96,5,"McLaren",0,2,0,1,6,115,0.1,0.26,1926,58,"France","Circuit Paul Ricard",5842,30.1648,0.0,5,92.032,7
31,"E OCON","OCO",7,11,36,15,0,1,0,0,0,0.01,0.02,0,0,125,7,"Alpine",0,2,0,0,0,73,0.01,0.03,116,3,"France","Circuit Paul Ricard",5842,30.1648,0.0,12,93.048,8
3,"D RICCIARDO","RIC",13,22,0,2,0,0,0,0,0,0.03,0.14,3,16,234,13,"McLaren",0,2,0,1,6,115,0.1,0.26,1926,58,"France","Circuit Paul Ricard",5842,30.1648,0.0,11,92.922,9
18,"L STROLL","STR",7,9,47,15,0,0,0,0,0,0.0,0.02,1,0,136,7,"Aston Martin",0,7,0,1,3,217,0.0,0.06,126,5,"France","Circuit Paul Ricard",5842,30.1648,0.0,17,93.439,10
5,"S VETTEL","VET",16,0,0,0,0,0,0,0,0,0.18,0.41,57,38,299,16,"Aston Martin",0,7,0,1,3,217,0.0,0.06,126,5,"France","Circuit Paul Ricard",5842,30.1648,0.0,14,93.276,11
10,"P GASLY","GAS",7,10,37,15,0,1,0,0,0,0.01,0.03,0,3,122,7,"AlphaTauri",0,0,0,0,0,3,0.0,0.01,684,18,"France","Circuit Paul Ricard",5842,30.1648,0.0,16,93.439,12
23,"A ALBON","ALB",4,13,21,15,0,0,0,0,0,0.0,0.03,0,0,73,4,"Williams",0,0,0,0,0,21,0.07,0.2,1569,46,"France","Circuit Paul Ricard",5842,30.1648,0.0,15,93.307,13
77,"V BOTTAS","BOT",11,15,6,15,0,0,0,0,0,0.05,0.31,20,19,214,11,"Alfa Romeo",0,0,0,1,0,10,0.02,0.06,428,16,"France","Circuit Paul Ricard",5842,30.1648,0.0,13,93.052,14
47,"M SCHUMACHER","MSC",2,0,0,0,0,0,0,0,0,0.0,0.0,0,0,43,2,"Haas F1 Team",0,0,0,0,0,11,0.0,0.0,312,8,"France","Circuit Paul Ricard",5842,30.1648,0.0,19,93.701,15
24,"G ZHOU","ZHO",2,16,4,15,0,0,0,1,0,0.0,0.0,0,2,36,2,"Alfa Romeo",0,0,0,1,0,10,0.02,0.06,428,16,"France","Circuit Paul Ricard",5842,30.1648,0.0,18,93.674,16
6,"N LATIFI","LAT",3,0,0,0,0,0,0,0,0,0.0,0.0,0,0,61,3,"Williams",0,0,0,0,0,21,0.07,0.2,1569,46,"France","Circuit Paul Ricard",5842,30.1648,0.0,20,93.794,17
20,"K MAGNUSSEN","MAG",8,18,2,15,0,0,0,0,0,0.0,0.01,1,2,155,8,"Haas F1 Team",0,0,0,0,0,11,0.0,0.0,312,8,"France","Circuit Paul Ricard",5842,30.1648,0.0,10,92.649,18
16,"C LECLERC","LEC",6,6,111,15,0,3,2,0,12,0.04,0.23,20,7,117,6,"Ferrari",0,4,3,0,26,228,0.1,0.34,2326,74,"France","Circuit Paul Ricard",5842,30.1648,0.0,1,90.872,19
22,"Y TSUNODA","TSU",3,17,3,15,0,0,0,0,0,0.0,0.0,0,0,56,3,"AlphaTauri",0,0,0,0,0,3,0.0,0.01,684,18,"France","Circuit Paul Ricard",5842,30.1648,0.0,8,92.78,20
1,"M VERSTAPPEN","VER",9,1,364,15,12,14,8,6,661,0.27,0.51,28,27,177,9,"Red Bull Racing",14,22,10,8,799,583,0.15,0.36,719,19,"Hungary","Hungaroring",4381,18.5599,0.275449,10,78.823,1
44,"L HAMILTON","HAM",17,4,164,15,0,4,1,2,7,0.32,0.6,104,63,324,17,"Mercedes",0,5,1,3,13,273,0.21,0.49,585,16,"Hungary","Hungaroring",4381,18.5599,0.275449,7,78.142,2
63,"G RUSSELL","RUS",5,7,109,15,0,1,0,1,6,0.01,0.1,1,6,96,5,"Mercedes",0,5,1,3,13,273,0.21,0.49,585,16,"Hungary","Hungaroring",4381,18.5599,0.275449,1,77.377,3
55,"C SAINZ","SAI",9,5,117,15,0,1,1,0,14,0.01,0.09,4,3,177,9,"Ferrari",0,4,3,0,26,228,0.1,0.34,2326,74,"Hungary","Hungaroring",4381,18.5599,0.275449,2,77.421,4
11,"S PEREZ","PER",13,2,219,15,2,8,2,2,138,0.02,0.14,3,11,249,13,"Red Bull Racing",14,22,10,8,799,583,0.15,0.36,719,19,"Hungary","Hungaroring",4381,18.5599,0.275449,11,78.516,5
16,"C LECLERC","LEC",6,6,111,15,0,3,2,0,12,0.04,0.23,20,7,117,6,"Ferrari",0,4,3,0,26,228,0.1,0.34,2326,74,"Hungary","Hungaroring",4381,18.5599,0.275449,3,77.567,6
4,"L NORRIS","NOR",5,8,79,15,0,2,0,0,5,0.0,0.08,1,5,96,5,"McLaren",0,2,0,1,6,115,0.1,0.26,1926,58,"Hungary","Hungaroring",4381,18.5599,0.275449,4,77.769,7
